task,trial_number,frequency,click_x_norm,click_y_norm,rt_ms,trial_type,trial_index,plugin_version,time_elapsed,participant_id,demographics
spatial_mapping,1,4000,0.4073123552941328,0.3850993478535027,4614,html-keyboard-response,1,2.1.0,208943,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,2,200,0.7450606996649938,0.8271523279859531,2990,html-keyboard-response,3,2.1.0,213936,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,3,1000,0.7881070572808878,0.1218543147409199,3370,html-keyboard-response,5,2.1.0,219310,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,4,200,0.1076434811219474,0.7311258379197279,2677,html-keyboard-response,7,2.1.0,223991,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,5,200,0.4884381831087024,0.6135761690455557,2198,html-keyboard-response,9,2.1.0,228191,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,6,4000,0.177179904963007,0.0937086193766815,2065,html-keyboard-response,11,2.1.0,232260,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,7,1000,0.8990342095987687,0.544039745204496,2332,html-keyboard-response,13,2.1.0,236594,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,8,1000,0.5993653354265832,0.3635761690455557,3017,html-keyboard-response,15,2.1.0,241614,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
spatial_mapping,9,4000,0.2268487791351924,0.0622516657342973,2518,html-keyboard-response,17,2.1.0,246133,P_20260327_111400,"{""gender"":""Sieviete"",""age"":22,""hearing"":""Nē"",""handedness"":""Labrocis"",""hobbies"":[""other"",""Lasīšana""],""hobbies-Comment"":""Došanās dabā, tamborēšana, adīšana"",""music_education"":null,""music_notes"":null,""music_instrument"":null}"
